datetime,actual_load,predicted_load,mode,T_low,T_high,throughput,drop,energy,efficiency
2013-11-27 12:10:00,2481.667263106251,2717.7777729915033,performance,345.18315178692586,1624.9281774977514,2315.727536977403,165.93972612884818,140,16.54091097841002
2013-11-27 12:20:00,3088.1124199905257,2668.851471935598,performance,345.18315178692586,1624.9281774977514,2315.727536977403,772.3848830131228,140,16.54091097841002
2013-11-27 12:30:00,3071.6238156069226,2905.6091173757977,performance,345.18315178692586,1624.9281774977514,2315.727536977403,755.8962786295197,140,16.54091097841002
2013-11-27 12:40:00,3131.231832553242,2994.217349871661,performance,345.18315178692586,1624.9281774977514,2315.727536977403,815.504295575839,140,16.54091097841002
2013-11-27 12:50:00,3379.325671837129,3151.8414848337907,performance,345.18315178692586,1624.9281774977514,2315.727536977403,1063.598134859726,140,16.54091097841002
2013-11-27 13:00:00,3974.6817602371007,3320.3354648236755,performance,345.18315178692586,1624.9281774977514,2315.727536977403,1658.9542232596978,140,16.54091097841002
2013-11-27 13:10:00,3499.741546047372,3680.97283032589,performance,345.18315178692586,1624.9281774977514,2315.727536977403,1184.0140090699692,140,16.54091097841002
2013-11-27 13:20:00,3387.8438928864025,3627.1158095748215,performance,345.18315178692586,1624.9281774977514,2315.727536977403,1072.1163559089996,140,16.54091097841002
2013-11-27 13:30:00,3140.293798595445,3603.7728070464827,performance,345.18315178692586,1624.9281774977514,2315.727536977403,824.5662616180421,140,16.54091097841002
2013-11-27 13:40:00,3252.874100289462,3357.22566437516,performance,345.18315178692586,1624.9281774977514,2315.727536977403,937.1465633120592,140,16.54091097841002
2013-11-27 13:50:00,2865.8135926260347,3400.682326169921,performance,345.18315178692586,1624.9281774977514,2315.727536977403,550.0860556486318,140,16.54091097841002
2013-11-27 14:00:00,2763.1308967448504,3140.3179777365267,performance,345.18315178692586,1624.9281774977514,2315.727536977403,447.40335976744745,140,16.54091097841002
2013-11-27 14:10:00,2685.431206005398,2959.5059919082996,performance,345.18315178692586,1624.9281774977514,2315.727536977403,369.70366902799515,140,16.54091097841002
2013-11-27 14:20:00,3802.4267249522277,2725.0204527749147,performance,345.18315178692586,1624.9281774977514,2315.727536977403,1486.6991879748248,140,16.54091097841002
2013-11-27 14:30:00,3292.86056309368,3230.595769913848,performance,345.18315178692586,1624.9281774977514,2315.727536977403,977.133026116277,140,16.54091097841002
2013-11-27 14:40:00,2798.6180159322034,3098.1250207818885,performance,345.18315178692586,1624.9281774977514,2315.727536977403,482.8904789548005,140,16.54091097841002
